latitude,longitude,bright_t31,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,frp
32.6,77.1,312.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,169.0
32.65,77.15,313.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,171.0
32.7,77.2,314.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,173.0
32.75,77.25,310.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,175.0
32.8,77.3,311.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,177.0
32.85,77.35,312.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,179.0
32.9,77.4,313.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,181.0
32.95,77.45,314.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,183.0
33.0,77.5,310.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,185.0
33.05,77.55,311.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,187.0
33.1,77.6,312.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,189.0
33.15,77.65,313.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,191.0
33.2,77.7,314.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,193.0
33.25,77.75,310.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,195.0
33.3,77.8,311.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,197.0
33.35,77.85,312.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,199.0
33.4,77.9,313.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,201.0
33.45,77.95,314.0,1.0,1.0,2023-11-11,0600,VIIRS,VIIRS,85,1.0,203.0
29.5,74.0,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,63.0
30.0,74.5,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,65.0
30.05,74.55,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,67.0
30.1,74.6,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,69.0
30.15,74.65,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,71.0
30.2,74.7,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,73.0
30.25,74.75,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,75.0
30.3,74.8,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,77.0
30.35,74.85,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,79.0
30.4,74.9,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,81.0
30.45,74.95,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,83.0
30.5,75.0,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,85.0
30.55,75.05,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,87.0
30.6,75.1,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,89.0
30.65,75.15,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,91.0
30.7,75.2,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,93.0
30.75,75.25,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,95.0
30.8,75.3,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,97.0
30.85,75.35,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,99.0
30.9,75.4,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,101.0
30.95,75.45,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,103.0
31.0,75.5,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,105.0
31.05,75.55,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,107.0
31.1,75.6,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,109.0
31.15,75.65,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,111.0
31.2,75.7,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,113.0
31.25,75.75,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,115.0
31.3,75.8,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,117.0
31.35,75.85,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,119.0
31.4,75.9,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,121.0
31.45,75.95,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,123.0
31.5,76.0,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,125.0
31.55,76.05,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,127.0
31.6,76.1,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,129.0
31.65,76.15,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,131.0
31.7,76.2,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,133.0
31.75,76.25,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,135.0
31.8,76.3,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,137.0
31.85,76.35,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,139.0
31.9,76.4,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,141.0
31.95,76.45,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,143.0
32.0,76.5,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,145.0
32.05,76.55,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,147.0
32.1,76.6,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,149.0
32.15,76.65,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,151.0
32.2,76.7,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,153.0
32.25,76.75,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,155.0
32.3,76.8,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,157.0
32.35,76.85,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,159.0
32.4,76.9,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,161.0
32.45,76.95,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,163.0
32.5,77.0,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,165.0
32.55,77.05,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,167.0
32.6,77.1,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,169.0
32.65,77.15,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,171.0
32.7,77.2,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,173.0
32.75,77.25,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,175.0
32.8,77.3,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,177.0
32.85,77.35,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,179.0
32.9,77.4,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,181.0
32.95,77.45,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,183.0
33.0,77.5,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,185.0
33.05,77.55,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,187.0
33.1,77.6,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,189.0
33.15,77.65,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,191.0
33.2,77.7,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,193.0
33.25,77.75,310.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,195.0
33.3,77.8,311.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,197.0
33.35,77.85,312.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,199.0
33.4,77.9,313.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,201.0
33.45,77.95,314.0,1.0,1.0,2023-11-12,0600,VIIRS,VIIRS,85,1.0,203.0
29.5,74.0,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,63.0
30.0,74.5,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,65.0
30.05,74.55,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,67.0
30.1,74.6,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,69.0
30.15,74.65,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,71.0
30.2,74.7,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,73.0
30.25,74.75,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,75.0
30.3,74.8,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,77.0
30.35,74.85,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,79.0
30.4,74.9,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,81.0
30.45,74.95,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,83.0
30.5,75.0,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,85.0
30.55,75.05,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,87.0
30.6,75.1,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,89.0
30.65,75.15,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,91.0
30.7,75.2,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,93.0
30.75,75.25,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,95.0
30.8,75.3,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,97.0
30.85,75.35,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,99.0
30.9,75.4,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,101.0
30.95,75.45,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,103.0
31.0,75.5,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,105.0
31.05,75.55,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,107.0
31.1,75.6,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,109.0
31.15,75.65,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,111.0
31.2,75.7,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,113.0
31.25,75.75,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,115.0
31.3,75.8,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,117.0
31.35,75.85,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,119.0
31.4,75.9,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,121.0
31.45,75.95,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,123.0
31.5,76.0,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,125.0
31.55,76.05,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,127.0
31.6,76.1,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,129.0
31.65,76.15,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,131.0
31.7,76.2,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,133.0
31.75,76.25,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,135.0
31.8,76.3,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,137.0
31.85,76.35,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,139.0
31.9,76.4,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,141.0
31.95,76.45,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,143.0
32.0,76.5,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,145.0
32.05,76.55,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,147.0
32.1,76.6,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,149.0
32.15,76.65,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,151.0
32.2,76.7,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,153.0
32.25,76.75,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,155.0
32.3,76.8,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,157.0
32.35,76.85,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,159.0
32.4,76.9,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,161.0
32.45,76.95,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,163.0
32.5,77.0,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,165.0
32.55,77.05,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,167.0
32.6,77.1,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,169.0
32.65,77.15,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,171.0
32.7,77.2,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,173.0
32.75,77.25,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,175.0
32.8,77.3,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,177.0
32.85,77.35,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,179.0
32.9,77.4,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,181.0
32.95,77.45,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,183.0
33.0,77.5,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,185.0
33.05,77.55,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,187.0
33.1,77.6,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,189.0
33.15,77.65,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,191.0
33.2,77.7,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,193.0
33.25,77.75,310.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,195.0
33.3,77.8,311.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,197.0
33.35,77.85,312.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,199.0
33.4,77.9,313.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,201.0
33.45,77.95,314.0,1.0,1.0,2023-11-13,0600,VIIRS,VIIRS,85,1.0,203.0
29.5,74.0,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,63.0
30.0,74.5,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,65.0
30.05,74.55,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,67.0
30.1,74.6,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,69.0
30.15,74.65,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,71.0
30.2,74.7,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,73.0
30.25,74.75,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,75.0
30.3,74.8,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,77.0
30.35,74.85,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,79.0
30.4,74.9,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,81.0
30.45,74.95,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,83.0
30.5,75.0,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,85.0
30.55,75.05,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,87.0
30.6,75.1,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,89.0
30.65,75.15,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,91.0
30.7,75.2,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,93.0
30.75,75.25,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,95.0
30.8,75.3,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,97.0
30.85,75.35,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,99.0
30.9,75.4,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,101.0
30.95,75.45,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,103.0
31.0,75.5,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,105.0
31.05,75.55,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,107.0
31.1,75.6,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,109.0
31.15,75.65,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,111.0
31.2,75.7,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,113.0
31.25,75.75,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,115.0
31.3,75.8,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,117.0
31.35,75.85,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,119.0
31.4,75.9,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,121.0
31.45,75.95,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,123.0
31.5,76.0,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,125.0
31.55,76.05,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,127.0
31.6,76.1,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,129.0
31.65,76.15,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,131.0
31.7,76.2,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,133.0
31.75,76.25,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,135.0
31.8,76.3,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,137.0
31.85,76.35,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,139.0
31.9,76.4,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,141.0
31.95,76.45,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,143.0
32.0,76.5,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,145.0
32.05,76.55,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,147.0
32.1,76.6,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,149.0
32.15,76.65,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,151.0
32.2,76.7,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,153.0
32.25,76.75,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,155.0
32.3,76.8,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,157.0
32.35,76.85,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,159.0
32.4,76.9,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,161.0
32.45,76.95,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,163.0
32.5,77.0,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,165.0
32.55,77.05,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,167.0
32.6,77.1,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,169.0
32.65,77.15,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,171.0
32.7,77.2,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,173.0
32.75,77.25,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,175.0
32.8,77.3,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,177.0
32.85,77.35,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,179.0
32.9,77.4,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,181.0
32.95,77.45,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,183.0
33.0,77.5,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,185.0
33.05,77.55,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,187.0
33.1,77.6,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,189.0
33.15,77.65,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,191.0
33.2,77.7,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,193.0
33.25,77.75,310.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,195.0
33.3,77.8,311.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,197.0
33.35,77.85,312.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,199.0
33.4,77.9,313.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,201.0
33.45,77.95,314.0,1.0,1.0,2023-11-14,0600,VIIRS,VIIRS,85,1.0,203.0
29.5,74.0,310.0,1.0,1.0,2023-11-15,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-11-15,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-11-15,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-11-15,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-11-15,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-11-15,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-11-15,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-11-15,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-11-15,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-11-15,0600,VIIRS,VIIRS,85,1.0,63.0
